error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
c2t-ivp-c-089,89,Error,c2t,I,DIGBACLS,Conformity,DIGBACLS conforms,DIGBACLS must be between 2 and 8 or 0,Q5b. DIGBACLS (longest scan backward) must be between 2 and 8 or 0,"DIGBACLS is not 0,2,3,4,5,6,7,8",,,Yes,,
c2t-ivp-m-090,90,Error,c2t,I,DIGBACLS,Missingness,DIGBACLS conditionally blank,If DIGBACCT is between 95 and 98 then DIGBACLS must be blank,If Q5a. DIGBACCT (number scan backward) is between 95 and 98 then Q5b. DIGBACLS (longest scan backward) must be blank,"DIGBACCT=95,96,97,98 and DIGBACLS is not blank",,"DIGBACCT, DIGBACLS",Yes,,
c2t-ivp-m-091,91,Error,c2t,I,VERBALTEST,Missingness,VERBALTEST cannot be blank,VERBALTEST cannot be blank,Q6. VERBALTEST (verbal learning test) cannot be blank,VERBALTEST=blank,,,Yes,,
c2t-ivp-c-092,92,Error,c2t,I,VERBALTEST,Conformity,VERBALTEST conforms,VERBALTEST must be 1 or 2,Q6. VERBALTEST (verbal learning test) must be 1 or 2,"VERBALTEST is not 1,2",,,Yes,,
c2t-ivp-m-093,93,Error,c2t,I,REY1REC,Missingness,REY1REC conditionally present,If VERBALTEST is 1 then REY1REC cannot be blank,If Q6. VERBALTEST (verbal learning test) is 1 then Q6a. REY1REC (rey trial 1 recall) cannot be blank,VERBALTEST=1 and REY1REC=blank,,"VERBALTEST, REY1REC",Yes,,
c2t-ivp-c-094,94,Error,c2t,I,REY1REC,Conformity,REY1REC conforms,"REY1REC must be between 0 and 15, or between 95 and 98","If  Q6. VERBALTEST (verbal learning test) is 1 then Q6a. REY1REC (rey trial 1 recall) must be between 0 and 15, or between 95 and 98","VERBALTEST=1 and (REY1REC<0 or (REY1REC>15 and REY1REC is not 95,96,97,98))",,"VERBALTEST, REY1REC",Yes,,
c2t-ivp-m-095,95,Error,c2t,I,VERBALTEST,Missingness,"REY1REC, REY1INT, REY2REC, REY2INT, REY3REC, REY3INT, REY4REC, REY4INT, REY5REC, REY5INT, REYBREC, REYBINT, REY6REC, REY6INT, REYDREC, REYDINT, REYDTI, REYMETHOD, REYTCOR, REYFPOS conditionally blank","If VERBALTEST is 2 then all of the following must be blank: REY1REC, REY1INT, REY2REC, REY2INT, REY3REC, REY3INT, REY4REC, REY4INT, REY5REC, REY5INT, REYBREC, REYBINT, REY6REC, REY6INT, REYDREC, REYDINT, REYDTI, REYMETHOD, REYTCOR, REYFPOS","If Q6. VERBALTEST (verbal learning test) is 2 then all of the following must be blank: REY1REC, REY1INT, REY2REC, REY2INT, REY3REC, REY3INT, REY4REC, REY4INT, REY5REC, REY5INT, REYBREC, REYBINT, REY6REC, REY6INT, REYDREC, REYDINT, REYDTI, REYMETHOD, REYTCOR, REYFPOS","VERBALTEST=2 and any of (REY1REC, REY1INT, REY2REC, REY2INT, REY3REC, REY3INT, REY4REC, REY4INT, REY5REC, REY5INT, REYBREC, REYBINT, REY6REC, REY6INT, REYDREC, REYDINT, REYDTI, REYMETHOD, REYTCOR, REYFPOS) is not blank",,"VERBALTEST, REY1REC, REY1INT, REY2REC, REY2INT, REY3REC, REY3INT, REY4REC, REY4INT, REY5REC, REY5INT, REYBREC, REYBINT, REY6REC, REY6INT, REYDREC, REYDINT, REYDTI, REYMETHOD, REYTCOR, REYFPOS",Yes,,
c2t-ivp-m-096,96,Error,c2t,I,REY1INT,Missingness,REY1INT conditionally present,If REY1REC is between 0 and 15 then REY1INT cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6b. REY1INT (rey trial 1 intrusion) cannot be blank,If REY1REC>=0 and REY1REC<16 and REY1INT=blank,,"REY1REC, REY1INT",Yes,,
c2t-ivp-c-097,97,Error,c2t,I,REY1INT,Conformity,REY1INT conforms,REY1INT must be between 0 and 99,Q6b. REY1INT (rey trial 1 intrusion) must be between 0 and 99,(REY1INT<0 or REY1INT>99),,,Yes,,
c2t-ivp-m-098,98,Error,c2t,I,REY1INT,Missingness,REY1INT conditionally blank,If REY1REC is between 95 and 98 then REY1INT must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6b. REY1INT (rey trial 1 intrusion) must be blank,"If REY1REC=95,96,97,98 and REY1INT is not blank",,"REY1REC, REY1INT",Yes,,
c2t-ivp-m-099,99,Error,c2t,I,REY2REC,Missingness,REY2REC conditionally present,If REY1REC is between 0 and 15 then REY2REC cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6c. REY2REC (rey trial 2 recall) cannot be blank,If REY1REC>=0 and REY1REC<16 and REY2REC=blank,,"REY1REC, REY2REC",Yes,,
c2t-ivp-c-100,100,Error,c2t,I,REY2REC,Conformity,REY2REC conforms,REY2REC must be between 0 and 15,Q6c. REY2REC (rey trial 2 recall) must be between 0 and 15,(REY2REC<0 or REY2REC>15),,,Yes,,
c2t-ivp-m-101,101,Error,c2t,I,REY2REC,Missingness,REY2REC conditionally blank,If REY1REC is between 95 and 98 then REY2REC must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6c. REY2REC (rey trial 2 recall) must be blank,"If REY1REC=95,96,97,98 and REY2REC is not blank",,"REY1REC, REY2REC",Yes,,
c2t-ivp-m-102,102,Error,c2t,I,REY2INT,Missingness,REY2INT conditionally present,If REY1REC is between 0 and 15 then REY2INT cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6d. REY2INT (rey trial 2 intrusion) cannot be blank,If REY1REC>=0 and REY1REC<16 and REY2INT=blank,,"REY1REC, REY2INT",Yes,,
c2t-ivp-c-103,103,Error,c2t,I,REY2INT,Conformity,REY2INT conforms,REY2INT must be between 0 and 99,Q6d. REY2INT (rey trial 2 intrusion) must be between 0 and 99,(REY2INT<0 or REY2INT>99),,,Yes,,
c2t-ivp-m-104,104,Error,c2t,I,REY2INT,Missingness,REY2INT conditionally blank,If REY1REC is between 95 and 98 then REY2INT must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6d. REY2INT (rey trial 2 intrusion) must be blank,"If REY1REC=95,96,97,98 and REY2INT is not blank",,"REY1REC, REY2INT",Yes,,
c2t-ivp-m-105,105,Error,c2t,I,REY3REC,Missingness,REY3REC conditionally present,If REY1REC is between 0 and 15 then REY3REC cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6e. REY3REC (rey trial 3 recall) cannot be blank,If REY1REC>0 and REY1REC<16 and REY3REC=blank,,"REY1REC, REY3REC",Yes,,
c2t-ivp-c-106,106,Error,c2t,I,REY3REC,Conformity,REY3REC conforms,REY3REC must be between 0 and 15,Q6e. REY3REC (rey trial 3 recall) must be between 0 and 15,(REY3REC<0 or REY3REC>15),,,Yes,,
c2t-ivp-m-107,107,Error,c2t,I,REY3REC,Missingness,REY3REC conditionally blank,If REY1REC is between 95 and 98 then REY3REC must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6e. REY3REC (rey trial 3 recall) must be blank,"If REY1REC=95,96,97,98 and REY3REC is not blank",,"REY1REC, REY3REC",Yes,,
c2t-ivp-m-108,108,Error,c2t,I,REY3INT,Missingness,REY3INT conditionally present,If REY1REC is between 0 and 15 then REY3INT cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6f. REY3INT (rey trial 3 intrusion) cannot be blank,If REY1REC>=0 and REY1REC<16 and REY3INT=blank,,"REY1REC, REY3INT",Yes,,
c2t-ivp-c-109,109,Error,c2t,I,REY3INT,Conformity,REY3INT conforms,REY3INT must be between 0 and 99,Q6f. REY3INT (rey trial 3 intrusion) must be between 0 and 99,(REY3INT<0 or REY3INT>99),,,Yes,,
c2t-ivp-m-110,110,Error,c2t,I,REY3INT,Missingness,REY3INT conditionally blank,If REY1REC is between 95 and 98 then REY3INT must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6f. REY3INT (rey trial 3 intrusion) must be blank,"If REY1REC=95,96,97,98 and REY3INT is not blank",,"REY1REC, REY3INT",Yes,,
c2t-ivp-m-111,111,Error,c2t,I,REY4REC,Missingness,REY4REC conditionally present,If REY1REC is between 0 and 15 then REY4REC cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6g. REY4REC (rey trial 4 recall) cannot be blank,If REY1REC>=0 and REY1REC<16 and REY4REC=blank,,"REY1REC, REY4REC",Yes,,
c2t-ivp-c-112,112,Error,c2t,I,REY4REC,Conformity,REY4REC conforms,REY4REC must be between 0 and 15,Q6g. REY4REC (rey trial 4 recall) must be between 0 and 15,(REY4REC<0 or REY4REC>15),,,Yes,,
c2t-ivp-m-113,113,Error,c2t,I,REY4REC,Missingness,REY4REC conditionally blank,If REY1REC is between 95 and 98 then REY4REC must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6g. REY4REC (rey trial 4 recall) must be blank,"If REY1REC=95,96,97,98 and REY4REC is not blank",,"REY1REC, REY4REC",Yes,,
c2t-ivp-m-114,114,Error,c2t,I,REY4INT,Missingness,REY4INT conditionally present,If REY1REC is between 0 and 15 then REY4INT cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6h. REY4INT (rey trial 4 intrusion) cannot be blank,If REY1REC>=0 and REY1REC<16 and REY4INT=blank,,"REY1REC, REY4INT",Yes,,
c2t-ivp-c-115,115,Error,c2t,I,REY4INT,Conformity,REY4INT conforms,REY4INT must be between 0 and 99,Q6h. REY4INT (rey trial 4 intrusion) must be between 0 and 99,(REY4INT<0 or REY4INT>99),,,Yes,,
c2t-ivp-m-116,116,Error,c2t,I,REY4INT,Missingness,REY4INT conditionally blank,If REY1REC is between 95 and 98 then REY4INT must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6h. REY4INT (rey trial 4 intrusion) must be blank,"If REY1REC=95,96,97,98 and REY4INT is not blank",,"REY1REC, REY4INT",Yes,,
c2t-ivp-m-117,117,Error,c2t,I,REY5REC,Missingness,REY5REC conditionally present,If REY1REC is between 0 and 15 then REY5REC cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6i. REY5REC (rey trial 5 recall) cannot be blank,If REY1REC>=0 and REY1REC<16 and REY5REC=blank,,"REY1REC, REY5REC",Yes,,
c2t-ivp-c-118,118,Error,c2t,I,REY5REC,Conformity,REY5REC conforms,REY5REC must be between 0 and 15,Q6i. REY5REC (rey trial 5 recall) must be between 0 and 15,(REY5REC<0 or REY5REC>15),,,Yes,,
c2t-ivp-m-119,119,Error,c2t,I,REY5REC,Missingness,REY5REC conditionally blank,If REY1REC is between 95 and 98 then REY5REC must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6i. REY5REC (rey trial 5 recall) must be blank,"If REY1REC=95,96,97,98 and REY5REC is not blank",,"REY1REC, REY5REC",Yes,,
c2t-ivp-m-120,120,Error,c2t,I,REY5INT,Missingness,REY5INT conditionally present,If REY1REC is between 0 and 15 then REY5INT cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6j. REY5INT (rey trial 5 intrusion) cannot be blank,If REY1REC>=0 and REY1REC<16 and REY5INT=blank,,"REY1REC, REY5INT",Yes,,
c2t-ivp-c-121,121,Error,c2t,I,REY5INT,Conformity,REY5INT conforms,REY5INT must be between 0 and 99,Q6j. REY5INT (rey trial 5 intrusion) must be between 0 and 99,(REY5INT<0 or REY5INT>99),,,Yes,,
c2t-ivp-m-122,122,Error,c2t,I,REY5INT,Missingness,REY5INT conditionally blank,If REY1REC is between 95 and 98 then REY5INT must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6j. REY5INT (rey trial 5 intrusion) must be blank,"If REY1REC=95,96,97,98 and REY5INT is not blank",,"REY1REC, REY5INT",Yes,,
c2t-ivp-m-123,123,Error,c2t,I,REYBREC,Missingness,REYBREC conditionally present,If REY1REC is between 0 and 15 then REYBREC cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6k. REYBREC (rey b trial recall) cannot be blank,If REY1REC<0 or REY1REC>15 and REYBREC=blank,,"REY1REC, REYBREC",Yes,,
c2t-ivp-c-124,124,Error,c2t,I,REYBREC,Conformity,REYBREC conforms,REYBREC must be between 0 and 15,Q6k. REYBREC (rey b trial recall) must be between 0 and 15,(REYBREC<0 or REYBREC>15),,,Yes,,
c2t-ivp-m-125,125,Error,c2t,I,REYBREC,Missingness,REYBREC conditionally blank,If REY1REC is between 95 and 98 then REYBREC must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6k. REYBREC (rey b trial recall) must be blank,"If REY1REC=95,96,97,98 and REYBREC is not blank",,"REY1REC, REYBREC",Yes,,
c2t-ivp-m-126,126,Error,c2t,I,REYBINT,Missingness,REYBINT conditionally present,If REY1REC is between 0 and 15 then REYBINT cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6l. REYBINT (rey b trial intrusion)  cannot be blank,If REY1REC<0 or REY1REC>15 and REYBINT=blank,,"REY1REC, REYBINT",Yes,,
c2t-ivp-c-127,127,Error,c2t,I,REYBINT,Conformity,REYBINT conforms,REYBINT must be between 0 and 99,Q6l. REYBINT (rey b trial intrusion) must be between 0 and 99,(REYBINT<0 or REYBINT>99),,,Yes,,
c2t-ivp-m-128,128,Error,c2t,I,REYBINT,Missingness,REYBINT conditionally blank,If REY1REC is between 95 and 98 then REYBINT must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6l. REYBINT (rey b trial intrusion) must be blank,"If REY1REC=95,96,97,98 and REYBINT is not blank",,"REY1REC, REYBINT",Yes,,
c2t-ivp-m-129,129,Error,c2t,I,REY6REC,Missingness,REY6REC conditionally present,If REY1REC is between 0 and 15 then REY6REC cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6m. REY6REC (rey trial 6 recall) cannot be blank,If REY1REC>=0 and REY1REC<16 and REY6REC=blank,,"REY1REC, REY6REC",Yes,,
c2t-ivp-c-130,130,Error,c2t,I,REY6REC,Conformity,REY6REC conforms,REY6REC must be between 0 and 15,Q6m. REY6REC (rey trial 6 recall) must be between 0 and 15,(REY6REC<0 or REY6REC>15),,,Yes,,
c2t-ivp-m-131,131,Error,c2t,I,REY6REC,Missingness,REY6REC conditionally blank,If REY1REC is between 95 and 98 then REY6REC must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6m. REY6REC (rey trial 6 recall) must be blank,"If REY1REC=95,96,97,98 and REY6REC is not blank",,"REY1REC, REY6REC",Yes,,
c2t-ivp-m-132,132,Error,c2t,I,REY6INT,Missingness,REY6INT conditionally present,If REY1REC is between 0 and 15 then REY6INT cannot be blank,If Q6a. REY1REC (rey trial 1 recall) is between 0 and 15 then Q6n. REY6INT (rey trial 6 intrusion) cannot be blank,If REY1REC>=0 and REY1REC<16 and REY6INT=blank,,"REY1REC, REY6INT",Yes,,
c2t-ivp-c-133,133,Error,c2t,I,REY6INT,Conformity,REY6INT conforms,REY6INT must be between 0 and 99,Q6n. REY6INT (rey trial 6 intrusion) must be between 0 and 99,(REY6INT<0 or REY6INT>99),,,Yes,,
c2t-ivp-m-134,134,Error,c2t,I,REY6INT,Missingness,REY6INT conditionally blank,If REY1REC is between 95 and 98 then REY6INT must be blank,If Q6a. REY1REC (rey trial 1 recall) is between 95 and 98 then Q6n. REY6INT (rey trial 6 intrusion) must be blank,"If REY1REC=95,96,97,98 and REY6INT is not blank",,"REY1REC, REY6INT",Yes,,
c2t-ivp-m-135,135,Error,c2t,I,CERAD1REC,Missingness,CERAD1REC conditionally present,If VERBALTEST is 2 then CERAD1REC cannot be blank,Q7a. CERAD1REC (trial 1 recall) cannot be blank,CERAD1REC=blank,,,Yes,,
c2t-ivp-c-136,136,Error,c2t,I,CERAD1REC,Conformity,CERAD1REC conforms,"CERAD1REC must be between 0 and 10, or between 95 and 98","Q7a. CERAD1REC (trial 1 recall) must be between 0 and 10, or between 95 and 98","(CERAD1REC<0 or (CERAD1REC>10 and CERAD1REC is not 95,96,97,98))",,,Yes,,
c2t-ivp-m-137,137,Error,c2t,I,VERBALTEST,Missingness,"CERAD1REC, CERAD1READ, CERAD1INT, CERAD2REC, CERAD2READ, CERAD2INT, CERAD3REC, CERAD3READ, CERAD3INT, CERADDTI, CERADJ6REC, CERADJ6INT, CERADJ7YES, CERADJ7NO conditionally blank","If VERBALTEST is 1 then all of the following must be blank: CERAD1REC, CERAD1READ, CERAD1INT, CERAD2REC, CERAD2READ, CERAD2INT, CERAD3REC, CERAD3READ, CERAD3INT, CERADDTI, CERADJ6REC, CERADJ6INT, CERADJ7YES, CERADJ7NO","If Q6. VERBALTEST (verbal learning test) is 1 then all of the following must be blank: CERAD1REC, CERAD1READ, CERAD1INT, CERAD2REC, CERAD2READ, CERAD2INT, CERAD3REC, CERAD3READ, CERAD3INT, CERADDTI, CERADJ6REC, CERADJ6INT, CERADJ7YES, CERADJ7NO","VERBALTEST=1 and any of (CERAD1REC, CERAD1READ, CERAD1INT, CERAD2REC, CERAD2READ, CERAD2INT, CERAD3REC, CERAD3READ, CERAD3INT, CERADDTI, CERADJ6REC, CERADJ6INT, CERADJ7YES, CERADJ7NO) is not blank",,"VERBALTEST, CERAD1REC, CERAD1READ, CERAD1INT, CERAD2REC, CERAD2READ, CERAD2INT, CERAD3REC, CERAD3READ, CERAD3INT, CERADDTI, CERADJ6REC, CERADJ6INT, CERADJ7YES, CERADJ7NO",Yes,,
c2t-ivp-m-138,138,Error,c2t,I,CERAD1INT,Missingness,CERAD1INT conditionally present,If CERAD1REC is between 0 and 10 then CERAD1INT cannot be blank,If Q7a. CERAD1REC (trial 1 recall) is between 0 and 10 then Q7b. CERAD1INT (trial 1 intrustions)  cannot be blank,CERAD1REC>=0 and CERAD1REC<11 and CERAD1INT=blank,,"CERAD1REC, CERAD1INT",Yes,,
c2t-ivp-c-139,139,Error,c2t,I,CERAD1INT,Conformity,CERAD1INT conforms,CERAD1INT must be between 0 and 99,Q7b. CERAD1INT (trial 1 intrusions) must be between 0 and 99,(CERAD1INT<0 or CERAD1INT>99),,,Yes,,
c2t-ivp-m-140,140,Error,c2t,I,CERAD1INT,Missingness,CERAD1INT conditionally blank,If CERAD1REC is between 95 and 98 then CERAD1INT must be blank,If Q7a. CERAD1REC (trial 1 recall) is between 95 and 98 then Q7b. CERAD1INT (trial 1 intrusions) must be blank,"CERA1REC=95,96,97,98 and CERAD1INT is not blank",,"CERAD1REC, CERAD1INT",Yes,,
c2t-ivp-m-141,141,Error,c2t,I,CERAD2REC,Missingness,CERAD2REC conditionally present,If CERAD1REC is between 0 and 10 then CERAD2REC cannot be blank,If Q7a. CERAD1REC (trial 1 recall) is between 0 and 10 then Q7c. CERAD2REC (trial 2 recall) cannot be blank,CERAD1REC>=0 and CERAD1REC<11 and CERAD2REC=blank,,"CERAD1REC, CERAD2REC",Yes,,
c2t-ivp-c-142,142,Error,c2t,I,CERAD2REC,Conformity,CERAD2REC conforms,CERAD2REC must be between 0 and 10,Q7c. CERAD2REC (trial 2 recall) must be between 0 and 10,(CERAD2REC<0 or CERAD2REC>10),,,Yes,,
c2t-ivp-m-143,143,Error,c2t,I,CERAD2REC,Missingness,CERAD2REC conditionally blank,If CERAD1REC is between 95 and 98 then CERAD2REC must be blank,If Q7a. CERAD1REC (trial 1 recall) is between 95 and 98 then Q7c. CERAD2REC (trial 2 recall) must be blank,"CERAD1REC=95,96,97,98 and CERAD2REC is not blank",,"CERAD1REC, CERAD2REC",Yes,,
c2t-ivp-m-144,144,Error,c2t,I,CERAD2INT,Missingness,CERAD2INT conditionally present,If CERAD1REC is between 0 and 10 then CERAD2INT cannot be blank,If Q7a. CERAD1REC (trial 1 recall) is between 0 and 10 then Q7d. CERAD2INT (trial 2 intrusion) cannot be blank,CERAD1REC>=0 and CERAD1REC<11 and CERAD2INT=blank,,"CERAD1REC, CERAD2INT",Yes,,
c2t-ivp-c-145,145,Error,c2t,I,CERAD2INT,Conformity,CERAD2INT conforms,CERAD2INT must be between 0 and 99,Q7d. CERAD2INT (trial 2 intrusion) must be between 0 and 99,(CERAD2INT<0 or CERAD2INT>99),,,Yes,,
c2t-ivp-m-146,146,Error,c2t,I,CERAD2INT,Missingness,CERAD2INT conditionally blank,If CERAD1REC is between 95 and 98 then CERAD2INT must be blank,If Q7a. CERAD1REC (trial 1 recall) is between 95 and 98 then Q7d. CERAD2INT (trial 2 intrusion) must be blank,"CERA1REC=95,96,97,98 and CERAD2INT is not blank",,"CERAD1REC, CERAD2INT",Yes,,
c2t-ivp-m-147,147,Error,c2t,I,CERAD3REC,Missingness,CERAD3REC conditionally present,If CERAD1REC is between 0 and 10 then CERAD3REC cannot be blank,If Q7a. CERAD1REC (trial 1 recall) is between 0 and 10 then Q7e. CERAD3REC (trial 3 recall) cannot be blank,CERAD1REC>=0 and CERAD1REC<11 and CERAD3REC=blank,,"CERAD1REC, CERAD3REC",Yes,,
c2t-ivp-c-148,148,Error,c2t,I,CERAD3REC,Conformity,CERAD3REC conforms,CERAD3REC must be between 0 and 10,Q7e. CERAD3REC (trial 3 recall) must be between 0 and 10,(CERAD3REC<0 or CERAD3REC>10),,,Yes,,
c2t-ivp-m-149,149,Error,c2t,I,CERAD3REC,Missingness,CERAD3REC conditionally blank,If CERAD1REC is between 95 and 98 then CERAD3REC must be blank,If Q7a. CERAD1REC (trial 1 recall) is between 95 and 98 then Q7e. CERAD3REC (trial 3 recall) must be blank,"CERAD1REC=95,96,97,98 and CERAD3REC is not blank",,"CERAD1REC, CERAD3REC",Yes,,
c2t-ivp-m-150,150,Error,c2t,I,CERAD3INT,Missingness,CERAD2INT conditionally present,If CERAD1REC is between 0 and 10 then CERAD3INT cannot be blank,If Q7a. CERAD1REC (trial 1 recall) is between 0 and 10 then Q7f. CERAD3INT (trial 3 intrusion) cannot be blank,CERAD1REC>=0 and CERAD1REC<11 and CERAD3INT=blank,,"CERAD1REC, CERAD3INT",Yes,,
c2t-ivp-c-151,151,Error,c2t,I,CERAD3INT,Conformity,CERAD2INT conforms,CERAD3INT must be between 0 and 99,Q7f. CERAD3INT (trial 3 intrusion) must be between 0 and 99,(CERAD3INT<0 or CERAD3INT>99),,,Yes,,
c2t-ivp-m-152,152,Error,c2t,I,CERAD3INT,Missingness,CERAD2INT conditionally blank,If CERAD1REC is between 95 and 98 then CERAD3INT must be blank,If Q7a. CERAD1REC (trial 1 recall) is between 95 and 98 then Q7f. CERAD3INT (trial 3 intrusion) must be blank,"CERA1REC=95,96,97,98 and CERAD3INT is not blank",,"CERAD1REC, CERAD3INT",Yes,,
c2t-ivp-m-153,153,Error,c2t,I,ANIMALS,Missingness,ANIMALS cannot be blank,ANIMALS cannot be blank,Q8a. ANIMALS (total animals) cannot be blank,ANIMALS=blank,,,Yes,,
c2t-ivp-c-154,154,Error,c2t,I,ANIMALS,Conformity,ANIMALS conforms,ANIMALS must be between 0 and 77 or between 95 and 98,Q8a. ANIMALS (total animals) must be between 0 and 77 or between 95 and 98,"ANIMALS<0 or (ANIMALS>77 and ANIMALS is not 95,96,97,98)",,,Yes,,
c2t-ivp-m-155,155,Error,c2t,I,VEG,Missingness,VEG cannot be blank,VEG cannot be blank,Q8b. VEG (total vegetables) cannot be blank,VEG=blank,,,Yes,,
c2t-ivp-c-156,156,Error,c2t,I,VEG,Conformity,VEG conforms,VEG must be between 0 and 77 or between 95 and 98,Q8b. VEG (total vegetables) must be between 0 and 77 or between 95 and 98,"VEG<0 or (VEG>77 and VEG is not 95,96,97,98)",,,Yes,,
c2t-ivp-m-157,157,Error,c2t,I,CERADDTI,Missingness,CERADDTI conditionally present,If CERAD1REC is between 0 and 10 then CERADDTI cannot be blank,If Q7a. CERAD1REC (trial 1 recall) is between 0 and 10 then Q9a. CERADDTI (delay time) cannot be blank,CERAD1REC>=0 and CERAD1REC<11 and CERADDTI=blank,,"CERAD1REC, CERADDTI",Yes,,
c2t-ivp-c-158,158,Error,c2t,I,CERADDTI,Conformity,CERADDTI conforms,CERADDTI must be between 0 and 85 or 99,Q9a. CERADDTI (delay time) must be between 0 and 85 or 99,(CERADDTI<0 or (CERADDTI>85 and CERADDTI is not 99)),,,Yes,,
c2t-ivp-m-159,159,Error,c2t,I,CERADDTI,Missingness,CERADDTI conditionally blank,If CERAD1REC is between 95 and 98 then CERADDTI must be blank,If Q7a. CERAD1REC (trial 1 recall) is between 95 and 98 then Q9a. CERADDTI (delay time) must be blank,"CERAD1REC=95,96,97,98 and CERADDTI is not blank",,"CERAD1REC, CERADDTI",Yes,,
c2t-ivp-m-160,160,Error,c2t,I,CERADJ6REC,Missingness,CERADJ6REC conditionally present,If CERAD1REC is between 0 and 10 then CERADJ6REC cannot be blank,If Q7a. CERAD1REC (trial 1 recall) is between 0 and 10 then Q9b. CERADJ6REC (J6 recall) cannot be blank,CERAD1REC>=0 and CERAD1REC<11 and CERADJ6REC=blank,,"CERAD1REC, CERADJ6REC",Yes,,
c2t-ivp-c-161,161,Error,c2t,I,CERADJ6REC,Conformity,CERADJ6REC conforms,"CERADJ6REC must be between 0 and 10, or between 95 and 98","Q9b. CERADJ6REC (J6 recall) must be between 0 and 10, or between 95 and 98","(CERADJ6REC<0 or (CERADJ6REC>10 and CERADJ6REC is not 95,96,97,98))",,,Yes,,
c2t-ivp-m-162,162,Error,c2t,I,CERADJ6REC,Missingness,CERADJ6REC conditionally blank,If CERAD1REC is between 95 and 98 then CERADJ6REC must be blank,If Q7a. CERAD1REC (trail 1 recall) is between 95 and 98 then Q9b. CERADJ6REC (J6 recall) must be blank,"(CERAD1REC is blank or CERAD1REC=95,96,97,98) and CERADJ6REC is not blank",,"CERAD1REC, CERADJ6REC",Yes,,
c2t-ivp-m-163,163,Error,c2t,I,CERADJ6INT,Missingness,CERADJ6INT conditionally present,If CERADJ6REC is between 0 and 10 then CERADJ6INT cannot be blank,If Q9b. CERADJ6REC (J6 recall) is between 0 and 10 then Q9c. CERADJ6INT (J6 intrusion) cannot be blank,CERADJ6REC>=0 and CERADJ6REC<11 and CERADJ6INT=blank,,"CERADJ6REC, CERADJ6INT",Yes,,
c2t-ivp-c-164,164,Error,c2t,I,CERADJ6INT,Conformity,CERADJ6INT conforms,CERADJ6INT must be between 0 and 99,Q9c. CERADJ6INT (J6 intrusion) must be between 0 and 99,(CERADJ6INT<0 or CERADJ6INT>99),,,Yes,,
c2t-ivp-m-165,165,Error,c2t,I,CERADJ6INT,Missingness,CERADJ6INT conditionally blank,If CERADJ6REC is between 95 and 98 then CERADJ6INT must be blank,If Q9b. CERADJ6REC (J6 recall) is between 95 and 98 then Q9c. CERADJ6INT (J6 intrusion) must be blank,"CERADJ6REC=95,96,97,98 and CERADJ6INT is not blank",,"CERADJ6REC, CERADJ6INT",Yes,,
c2t-ivp-m-166,166,Error,c2t,I,CERADJ7YES,Missingness,CERADJ7YES conditionally present,If CERAD1REC is between 0 and 10 then CERADJ7YES cannot be blank,If Q7a. CERAD1REC (trial 1 recall) is between 0 and 10 then Q9d. CERADJ7YES (total yes correct) cannot be blank,CERAD1REC>=0 and CERAD1REC<11 and CERADJ7YES=blank,,"CERAD1REC, CERADJ7YES",Yes,,
