error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
d1c-ivp-m-076,076,Error,d1c,I,OTHCSFRS,Missingness,OTHCSFRS conditionally missing,"If DXOTHCSF ne 1, then OTHCSFRS must be blank","If Q2d. DXOTHCSF (Other CSF biomarker used in diagnosis) ne 1 (Yes), then Q2d2. OTHCSFRS (Other CSF biomarker result) must be blank",If DXOTHCSF ne 1 and OTHCSFRS is not blank,,"DXOTHCSF, OTHCSFRS",,,
d1c-ivp-c-077,077,Error,d1c,I,OTHCSFRS,Conformity,OTHCSFRS conforms,OTHCSFRS must be an integer between 0-1,Q2d2. OTHCSFRS (Other CSF biomarker result) must be an integer between 0 and 1,IF OTHCSFRS < 0 or OTHCSFRS > 1,,,,,
d1c-ivp-m-078,078,Error,d1c,I,OCSFANLYS,Missingness,OCSFANLYS conditionally present,"If DXOTHCSF =1, then OCSFANLYS cannot be blank","If Q2d. DXOTHCSF (Other CSF biomarker used in diagnosis) =1 (Yes), then Q2d3. OCSFANLYS (Where were the other CSF biomarker values used in the diagnosis analyzed?) cannot be blank",If DXOTHCSF =1 and OCSFANLYS=blank,,"DXOTHCSF, OCSFANLYS",,,
d1c-ivp-m-079,079,Error,d1c,I,OCSFANLYS,Missingness,OCSFANLYS conditionally missing,"If DXOTHCSF ne 1, then OCSFANLYS must be blank","If Q2d. DXOTHCSF (Other CSF biomarker used in diagnosis) ne 1 (Yes), then Q2d3. OCSFANLYS (Where were the other CSF biomarker values used in the diagnosis analyzed?) must be blank",If DXOTHCSF ne 1 and OCSFANLYS is not blank,,"DXOTHCSF, OCSFANLYS",,,
d1c-ivp-c-080,080,Error,d1c,I,OCSFANLYS,Conformity,OCSFANLYS conforms,OCSFANLYS must be an integer between 1-2,Q2d3. OCSFANLYS (Where were the other CSF biomarker values used in the diagnosis analyzed?) must be an integer between 1 and 2,IF OCSFANLYS < 1 or OCSFANLYS > 2,,,,,
d1c-ivp-m-081,081,Error,d1c,I,OCSFINT,Missingness,OCSFINT conditionally present,"If DXOTHCSF =1, then OCSFINT cannot be blank","If Q2d. DXOTHCSF (Other CSF biomarker used in diagnosis) =1 (Yes), then Q2d4. OCSFINT (Other CSF sample within +/- 12 months of the current UDS visit?) cannot be blank",If DXOTHCSF =1 and OCSFINT=blank,,"DXOTHCSF, OCSFINT",,,
d1c-ivp-m-082,082,Error,d1c,I,OCSFINT,Missingness,OCSFINT conditionally missing,"If DXOTHCSF ne 1, then OCSFINT must be blank","If Q2d. DXOTHCSF (Other CSF biomarker used in diagnosis) ne 1 (Yes), then Q2d4. OCSFINT (Other CSF sample within +/- 12 months of the current UDS visit?) must be blank",If DXOTHCSF ne 1 and OCSFINT is not blank,,"DXOTHCSF, OCSFINT",,,
d1c-ivp-c-083,083,Error,d1c,I,OCSFINT,Conformity,OCSFINT conforms,OCSFINT must be an integer between 0-1,Q2d4. OCSFINT (Other CSF sample within +/- 12 months of the current UDS visit?) must be an integer between 0 and 1,IF OCSFINT < 0 or OCSFINT > 1,,,,,
d1c-ivp-m-084,084,Error,d1c,I,DXAPET,Missingness,DXAPET must be present,DXAPET cannot be blank,Q3. DXAPET (Was Amyloid PET used in the etiologic diagnosis?) cannot be blank,If DXAPET = blank,,,,,
d1c-ivp-c-085,085,Error,d1c,I,DXAPET,Conformity,DXAPET conforms,DXAPET must be an integer between 0-1,Q3. DXAPET (Was Amyloid PET used in the etiologic diagnosis?) must be an integer between 0 and 1,IF DXAPET < 0 or DXAPET > 1,,,,,
d1c-ivp-m-086,086,Error,d1c,I,APETRS,Missingness,APETRS conditionally present,"If DXAPET =1, then APETRS cannot be blank","If Q3. DXAPET (Was Amyloid PET used in the etiologic diagnosis?) =1 (Yes), then Q3a. APETRS (Amyloid PET result) cannot be blank",If DXAPET =1 and APETRS=blank,,"DXAPET, APETRS",,,
d1c-ivp-m-087,087,Error,d1c,I,APETRS,Missingness,APETRS conditionally missing,"If DXAPET ne 1, then APETRS must be blank","If Q3. DXAPET (Was Amyloid PET used in the etiologic diagnosis?) ne 1 (Yes), then Q3a. APETRS (Amyloid PET result) must be blank",If DXAPET ne 1 and APETRS is not blank,,"DXAPET, APETRS",,,
d1c-ivp-c-088,088,Error,d1c,I,APETRS,Conformity,APETRS conforms,APETRS must be an integer between 0-1,Q3a. APETRS (Amyloid PET result) must be an integer between 0 and 1,IF APETRS < 0 or APETRS > 1,,,,,
d1c-ivp-m-089,089,Error,d1c,I,APETVIS,Missingness,APETVIS conditionally missing,"If DXAPET = 0, then APETVIS must be blank","If Q3. DXAPET (Was Amyloid PET used in the etiologic diagnosis?) = 0 (No), then Q3b1. APETVIS (How were amyloid PET results obtained - Visual Read) must be blank",If DXAPET= 0 and APETVIS is not blank,,"DXAPET, APETVIS",,,
d1c-ivp-c-090,090,Error,d1c,I,APETVIS,Conformity,APETVIS conforms,APETVIS must be blank or 1,Q3b1. APETVIS (How were amyloid PET results obtained - Visual Read) must be blank or 1,IF APETVIS is not blank or APETVIS ne 1,,,,,
d1c-ivp-m-091,091,Error,d1c,I,APETQUANT,Missingness,APETQUANT conditionally missing,"If DXAPET = 0, then APETQUANT must be blank","If Q3. DXAPET (Was Amyloid PET used in the etiologic diagnosis?) = 0 (No), then Q3b2. APETQUANT (How were amyloid PET results obtained - Quantitative) must be blank",If DXAPET= 0 and APETQUANT is not blank,,"DXAPET, APETQUANT",,,
d1c-ivp-c-092,092,Error,d1c,I,APETQUANT,Conformity,APETQUANT conforms,APETQUANT must be blank or 1,Q3b2. APETQUANT (How were amyloid PET results obtained - Quantitative) must be blank or 1,IF APETQUANT is not blank or APETQUANT ne 1,,,,,
d1c-ivp-m-093,093,Error,d1c,I,DXAPET,Missingness,At least one amyloid PET read method must be checked,"If DXAPET=1, then at least one of the following variables must be equal to 1: APETVIS, APETQUANT","If Q3. DXAPET (Was Amyloid PET used in the etiologic diagnosis?)=1 (Yes), then at least one of the following variables must be equal to 1: Q3b1. APETVIS, Q3b2. APETQUANT",IF DXAPET=1 and APETVIS is blank and  APETQUANT is blank,,"DXAPET, APETVIS, APETQUANT",,,
d1c-ivp-m-094,094,Error,d1c,I,APETANLYS,Missingness,APETANLYS conditionally present,"If DXAPET =1, then APETANLYS cannot be blank","If Q3. DXAPET (Was Amyloid PET used in the etiologic diagnosis?) =1 (Yes), then Q3c. APETANLYS (Where were amyloid PET results obtained?) cannot be blank",If DXAPET =1 and APETANLYS=blank,,"DXAPET, APETANLYS",,,
d1c-ivp-m-095,095,Error,d1c,I,APETANLYS,Missingness,APETANLYS conditionally missing,"If DXAPET ne 1, then APETANLYS must be blank","If Q3. DXAPET (Was Amyloid PET used in the etiologic diagnosis?) ne 1 (Yes), then Q3c. APETANLYS (Where were amyloid PET results obtained?) must be blank",If DXAPET ne 1 and APETANLYS is not blank,,"DXAPET, APETANLYS",,,
d1c-ivp-c-096,096,Error,d1c,I,APETANLYS,Conformity,APETANLYS conforms,APETANLYS must be an integer between 1-2,Q3c. APETANLYS (Where were amyloid PET results obtained?) must be an integer between 1 and 2,IF APETANLYS < 1 or APETANLYS > 2,,,,,
d1c-ivp-m-097,097,Error,d1c,I,APETINT,Missingness,APETINT conditionally present,"If DXAPET =1, then APETINT cannot be blank","If Q3. DXAPET (Was Amyloid PET used in the etiologic diagnosis?) =1 (Yes), then Q3d. APETINT (Amyloid PET scan within +/- 12 months of the current UDS visit?) cannot be blank",If DXAPET =1 and APETINT=blank,,"DXAPET, APETINT",,,
d1c-ivp-m-098,098,Error,d1c,I,APETINT,Missingness,APETINT conditionally missing,"If DXAPET ne 1, then APETINT must be blank","If Q3. DXAPET (Was Amyloid PET used in the etiologic diagnosis?) ne 1 (Yes), then Q3d. APETINT (Amyloid PET scan within +/- 12 months of the current UDS visit?) must be blank",If DXAPET ne 1 and APETINT is not blank,,"DXAPET, APETINT",,,
d1c-ivp-c-099,099,Error,d1c,I,APETINT,Conformity,APETINT conforms,APETINT must be an integer between 0-1,Q3d. APETINT (Amyloid PET scan within +/- 12 months of the current UDS visit?) must be an integer between 0 and 1,IF APETINT < 0 or APETINT > 1,,,,,
d1c-ivp-m-100,100,Error,d1c,I,DXTAUPET,Missingness,DXTAUPET must be present,DXTAUPET cannot be blank,Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) cannot be blank,If DXTAUPET = blank,,,,,
d1c-ivp-c-101,101,Error,d1c,I,DXTAUPET,Conformity,DXTAUPET conforms,DXTAUPET must be an integer between 0-1,Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) must be an integer between 0 and 1,IF DXTAUPET < 0 or DXTAUPET > 1,,,,,
d1c-ivp-m-102,102,Error,d1c,I,TPETMTLRS,Missingness,TPETMTLRS conditionally present,"If DXTAUPET =1, then TPETMTLRS cannot be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) =1 (Yes), then Q4a. TPETMTLRS (Tau PET MTL result) cannot be blank",If DXTAUPET =1 and TPETMTLRS=blank,,"DXTAUPET, TPETMTLRS",,,
d1c-ivp-m-103,103,Error,d1c,I,TPETMTLRS,Missingness,TPETMTLRS conditionally missing,"If DXTAUPET ne 1, then TPETMTLRS must be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) ne 1 (Yes), then Q4a. TPETMTLRS (Tau PET MTL result) must be blank",If DXTAUPET ne 1 and TPETMTLRS is not blank,,"DXTAUPET, TPETMTLRS",,,
d1c-ivp-c-104,104,Error,d1c,I,TPETMTLRS,Conformity,TPETMTLRS conforms,TPETMTLRS must be an integer between 0-1,Q4a. TPETMTLRS (Tau PET MTL result) must be an integer between 0 and 1,IF TPETMTLRS < 0 or TPETMTLRS > 1,,,,,
d1c-ivp-m-105,105,Error,d1c,I,TPETMTLVIS,Missingness,TPETMTLVIS conditionally missing,"If DXTAUPET = 0, then TPETMTLVIS must be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) = 0 (No), then Q4b1. TPETMTLVIS (How were tau PET MTL results obtained - Visual Read) must be blank",If DXTAUPET= 0 and TPETMTLVIS is not blank,,"DXTAUPET, TPETMTLVIS",,,
d1c-ivp-c-106,106,Error,d1c,I,TPETMTLVIS,Conformity,TPETMTLVIS conforms,TPETMTLVIS must be blank or 1,Q4b1. TPETMTLVIS (How were tau PET MTL results obtained - Visual Read) must be blank or 1,IF TPETMTLVIS is not blank or TPETMTLVIS ne 1,,,,,
d1c-ivp-m-107,107,Error,d1c,I,TPETMTLQNT,Missingness,TPETMTLQNT conditionally missing,"If DXTAUPET = 0, then TPETMTLQNT must be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) = 0 (No), then Q4b2. TPETMTLQNT (How were tau PET MTL results obtained - Quantitative) must be blank",If DXTAUPET= 0 and TPETMTLQNT is not blank,,"DXTAUPET, TPETMTLQNT",,,
d1c-ivp-c-108,108,Error,d1c,I,TPETMTLQNT,Conformity,TPETMTLQNT conforms,TPETMTLQNT must be blank or 1,Q4b2. TPETMTLQNT (How were tau PET MTL results obtained - Quantitative) must be blank or 1,IF TPETMTLQNT is not blank or TPETMTLQNT ne 1,,,,,
d1c-ivp-m-109,109,Error,d1c,I,DXTAUPET,Missingness,At least one tau PET MTL read method must be checked,"If DXTAUPET=1, then at least one of the following variables must be equal to 1: TPETMTLVIS, TPETMTLQNT","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?)=1 (Yes), then at least one of the following variables must be equal to 1: Q4b1. TPETMTLVIS, Q4b2. TPETMTLQNT",IF DXTAUPET=1 and TPETMTLVIS is blank and  TPETMTLQNT is blank,,"DXTAUPET, TPETMTLVIS, TPETMTLQNT",,,
d1c-ivp-m-110,110,Error,d1c,I,TPETMTLAYS,Missingness,TPETMTLAYS conditionally present,"If DXTAUPET =1, then TPETMTLAYS cannot be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) =1 (Yes), then Q4c. TPETMTLAYS (Where were tau PET MTL results obtained?) cannot be blank",If DXTAUPET =1 and TPETMTLAYS=blank,,"DXTAUPET, TPETMTLAYS",,,
d1c-ivp-m-111,111,Error,d1c,I,TPETMTLAYS,Missingness,TPETMTLAYS conditionally missing,"If DXTAUPET ne 1, then TPETMTLAYS must be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) ne 1 (Yes), then Q4c. TPETMTLAYS (Where were tau PET MTL results obtained?) must be blank",If DXTAUPET ne 1 and TPETMTLAYS is not blank,,"DXTAUPET, TPETMTLAYS",,,
d1c-ivp-c-112,112,Error,d1c,I,TPETMTLAYS,Conformity,TPETMTLAYS conforms,TPETMTLAYS must be an integer between 1-2,Q4c. TPETMTLAYS (Where were tau PET MTL results obtained?) must be an integer between 1 and 2,IF TPETMTLAYS < 1 or TPETMTLAYS > 2,,,,,
d1c-ivp-m-113,113,Error,d1c,I,TPETMTLINT,Missingness,TPETMTLINT conditionally present,"If DXTAUPET =1, then TPETMTLINT cannot be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) =1 (Yes), then Q4d. TPETMTLINT (Tau PET scan within +/- 12 months of the current UDS visit?) cannot be blank",If DXTAUPET =1 and TPETMTLINT=blank,,"DXTAUPET, TPETMTLINT",,,
d1c-ivp-m-114,114,Error,d1c,I,TPETMTLINT,Missingness,TPETMTLINT conditionally missing,"If DXTAUPET ne 1, then TPETMTLINT must be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) ne 1 (Yes), then Q4d. TPETMTLINT (Tau PET scan within +/- 12 months of the current UDS visit?) must be blank",If DXTAUPET ne 1 and TPETMTLINT is not blank,,"DXTAUPET, TPETMTLINT",,,
d1c-ivp-c-115,115,Error,d1c,I,TPETMTLINT,Conformity,TPETMTLINT conforms,TPETMTLINT must be an integer between 0-1,Q4d. TPETMTLINT (Tau PET scan within +/- 12 months of the current UDS visit?) must be an integer between 0 and 1,IF TPETMTLINT < 0 or TPETMTLINT > 1,,,,,
d1c-ivp-m-116,116,Error,d1c,I,TPETNEORS,Missingness,TPETNEORS conditionally present,"If DXTAUPET =1, then TPETNEORS cannot be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) =1 (Yes), then Q4e. TPETNEORS (Tau PET Neocortical result) cannot be blank",If DXTAUPET =1 and TPETNEORS=blank,,"DXTAUPET, TPETNEORS",,,
d1c-ivp-m-117,117,Error,d1c,I,TPETNEORS,Missingness,TPETNEORS conditionally missing,"If DXTAUPET ne 1, then TPETNEORS must be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) ne 1 (Yes), then Q4e. TPETNEORS (Tau PET Neocortical result) must be blank",If DXTAUPET ne 1 and TPETNEORS is not blank,,"DXTAUPET, TPETNEORS",,,
d1c-ivp-c-118,118,Error,d1c,I,TPETNEORS,Conformity,TPETNEORS conforms,TPETNEORS must be an integer between 0-1,Q4e. TPETNEORS (Tau PET Neocortical result) must be an integer between 0 and 1,IF TPETNEORS < 0 or TPETNEORS > 1,,,,,
d1c-ivp-m-119,119,Error,d1c,I,TPETNEOVIS,Missingness,TPETNEOVIS conditionally missing,"If DXTAUPET = 0, then TPETNEOVIS must be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) = 0 (No), then Q4f1. TPETNEOVIS (How were tau PET neocortical results obtained - Visual Read) must be blank",If DXTAUPET= 0 and TPETNEOVIS is not blank,,"DXTAUPET, TPETNEOVIS",,,
d1c-ivp-c-120,120,Error,d1c,I,TPETNEOVIS,Conformity,TPETNEOVIS conforms,TPETNEOVIS must be blank or 1,Q4f1. TPETNEOVIS (How were tau PET neocortical results obtained - Visual Read) must be blank or 1,IF TPETNEOVIS is not blank or TPETNEOVIS ne 1,,,,,
d1c-ivp-m-121,121,Error,d1c,I,TPETNEOQNT,Missingness,TPETNEOQNT conditionally missing,"If DXTAUPET = 0, then TPETNEOQNT must be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) = 0 (No), then Q4f2. TPETNEOQNT (How were tau PET neocortical results obtained - Quantitative) must be blank",If DXTAUPET= 0 and TPETNEOQNT is not blank,,"DXTAUPET, TPETNEOQNT",,,
d1c-ivp-c-122,122,Error,d1c,I,TPETNEOQNT,Conformity,TPETNEOQNT conforms,TPETNEOQNT must be blank or 1,Q4f2. TPETNEOQNT (How were tau PET neocortical results obtained - Quantitative) must be blank or 1,IF TPETNEOQNT is not blank or TPETNEOQNT ne 1,,,,,
d1c-ivp-m-123,123,Error,d1c,I,DXTAUPET,Missingness,At least one tau PET MTL read method must be checked,"If DXTAUPET=1, then at least one of the following variables must be equal to 1: TPETNEOVIS, TPETNEOQNT","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?)=1 (Yes), then at least one of the following variables must be equal to 1: Q4f1. TPETNEOVIS, Q4f2. TPETNEOQNT",IF DXTAUPET=1 and TPETMTLVIS is blank and  TPETMTLQNT is blank,,"DXTAUPET, TPETNEOVIS, TPETNEOQNT",,,
d1c-ivp-m-124,124,Error,d1c,I,TPETNEOAYS,Missingness,TPETNEOAYS conditionally present,"If DXTAUPET =1, then TPETNEOAYS cannot be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) =1 (Yes), then Q4g. TPETNEOAYS (Where were tau PET neocortical results obtained?) cannot be blank",If DXTAUPET =1 and TPETNEOAYS=blank,,"DXTAUPET, TPETNEOAYS",,,
d1c-ivp-m-125,125,Error,d1c,I,TPETNEOAYS,Missingness,TPETNEOAYS conditionally missing,"If DXTAUPET ne 1, then TPETNEOAYS must be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) ne 1 (Yes), then Q4g. TPETNEOAYS (Where were tau PET neocortical results obtained?) must be blank",If DXTAUPET ne 1 and TPETNEOAYS is not blank,,"DXTAUPET, TPETNEOAYS",,,
d1c-ivp-c-126,126,Error,d1c,I,TPETNEOAYS,Conformity,TPETNEOAYS conforms,TPETNEOAYS must be an integer between 1-2,Q4g. TPETNEOAYS (Where were tau PET neocortical results obtained?) must be an integer between 1 and 2,IF TPETNEOAYS < 1 or TPETNEOAYS > 2,,,,,
d1c-ivp-m-127,127,Error,d1c,I,TPETNEOINT,Missingness,TPETNEOINT conditionally present,"If DXTAUPET =1, then TPETNEOINT cannot be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) =1 (Yes), then Q4h. TPETNEOINT (Tau PET scan within +/- 12 months of the current UDS visit?) cannot be blank",If DXTAUPET =1 and TPETNEOINT=blank,,"DXTAUPET, TPETNEOINT",,,
d1c-ivp-m-128,128,Error,d1c,I,TPETNEOINT,Missingness,TPETNEOINT conditionally missing,"If DXTAUPET ne 1, then TPETNEOINT must be blank","If Q4. DXTAUPET (Was tau PET used in the etiologic diagnosis?) ne 1 (Yes), then Q4h. TPETNEOINT (Tau PET scan within +/- 12 months of the current UDS visit?) must be blank",If DXTAUPET ne 1 and TPETNEOINT is not blank,,"DXTAUPET, TPETNEOINT",,,
d1c-ivp-c-129,129,Error,d1c,I,TPETNEOINT,Conformity,TPETNEOINT conforms,TPETNEOINT must be an integer between 0-1,Q4h. TPETNEOINT (Tau PET scan within +/- 12 months of the current UDS visit?) must be an integer between 0 and 1,IF TPETNEOINT < 0 or TPETNEOINT > 1,,,,,
d1c-ivp-m-130,130,Error,d1c,I,INFORISCH,Missingness,INFORISCH must be present,INFORISCH cannot be blank,Q5. INFORISCH (Was infarction on MRI or WMH consistent with ischemia or blood products consistent with CAA used in the etiologic diagnosis?) cannot be blank,If INFORISCH = blank,,,,,
d1c-ivp-c-131,131,Error,d1c,I,INFORISCH,Conformity,INFORISCH conforms,INFORISCH must be an integer between 0-1,Q5. INFORISCH (Was infarction on MRI or WMH consistent with ischemia or blood products consistent with CAA used in the etiologic diagnosis?) must be an integer between 0 and 1,IF INFORISCH < 0 or INFORISCH > 1,,,,,
d1c-ivp-m-132,132,Error,d1c,I,IMGRSINF,Missingness,IMGRSINF conditionally missing,"If INFORISCH = 0, then IMGRSINF must be blank","If Q5. INFORISCH (Was infarction on MRI or WMH consistent with ischemia or blood products consistent with CAA used in the etiologic diagnosis?) = 0 (No), then Q5a1. IMGRSINF (Imaging result - Infarction on MRI) must be blank",If INFORISCH= 0 and IMGRSINF is not blank,,"INFORISCH, IMGRSINF",,,
d1c-ivp-c-133,133,Error,d1c,I,IMGRSINF,Conformity,IMGRSINF conforms,IMGRSINF must be blank or 1,Q5a1. IMGRSINF (Imaging result - Infarction on MRI) must be blank or 1,IF IMGRSINF is not blank or IMGRSINF ne 1,,,,,
d1c-ivp-c-134,134,Error,d1c,I,IMGRSINFLC,Conformity,IMGRSINFLC conforms,IMGRSINFLC must be blank or 1,Q5a1a. IMGRSINFLC (Imaging result - Infarction on MRI - Lacunar) must be blank or 1,IF IMGRSINFLC is not blank or IMGRSINFLC ne 1,,,,,
d1c-ivp-c-135,135,Error,d1c,I,IMGRSINFCT,Conformity,IMGRSINFCT conforms,IMGRSINFCT must be blank or 1,Q5a1b. IMGRSINFCT (Imaging result - Infarction on MRI - Cortical) must be blank or 1,IF IMGRSINFCT is not blank or IMGRSINFCT ne 1,,,,,
d1c-ivp-m-136,136,Error,d1c,I,IMGRSINF,Missingness,At least one infarction must be checked,"If IMGRSINF=1, then at least one of the following variables must be equal to 1: IMGRSINFLC, IMGRSINFCT","If Q5a1. IMGRSINF (Imaging result - Infarction on MRI)=1 (Yes), then at least one of the following variables must be equal to 1: Q5a1a. IMGRSINFLC, Q5a1b. IMGRSINFCT",IF IMGRSINF=1 and IMGRSINFLC is blank and IMGRSINFCT is blank,,"IMGRSINF, IMGRSINFLC, IMGRSINFCT",,,
d1c-ivp-m-137,137,Error,d1c,I,IMGRSMICR,Missingness,IMGRSMICR conditionally missing,"If INFORISCH = 0, then IMGRSMICR must be blank","If Q5. INFORISCH (Was infarction on MRI or WMH consistent with ischemia or blood products consistent with CAA used in the etiologic diagnosis?) = 0 (No), then Q5a2. IMGRSMICR (Imaging result - Microbleeds) must be blank",If INFORISCH= 0 and IMGRSMICR is not blank,,"INFORISCH, IMGRSMICR",,,
d1c-ivp-c-138,138,Error,d1c,I,IMGRSMICR,Conformity,IMGRSMICR conforms,IMGRSMICR must be blank or 1,Q5a2. IMGRSMICR (Imaging result - Microbleeds) must be blank or 1,IF IMGRSMICR is not blank or IMGRSMICR ne 1,,,,,
d1c-ivp-m-139,139,Error,d1c,I,IMGRSWMH,Missingness,IMGRSWMH conditionally missing,"If INFORISCH = 0, then IMGRSWMH must be blank","If Q5. INFORISCH (Was infarction on MRI or WMH consistent with ischemia or blood products consistent with CAA used in the etiologic diagnosis?) = 0 (No), then Q5a3. IMGRSWMH (Imaging result - WMH) must be blank",If INFORISCH= 0 and IMGRSWMH is not blank,,"INFORISCH, IMGRSWMH",,,
d1c-ivp-c-140,140,Error,d1c,I,IMGRSWMH,Conformity,IMGRSWMH conforms,IMGRSWMH must be blank or 1,Q5a3. IMGRSWMH (Imaging result - WMH) must be blank or 1,IF IMGRSWMH is not blank or IMGRSWMH ne 1,,,,,
d1c-ivp-m-141,141,Error,d1c,I,IMGRSSPSID,Missingness,IMGRSSPSID conditionally missing,"If INFORISCH = 0, then IMGRSSPSID must be blank","If Q5. INFORISCH (Was infarction on MRI or WMH consistent with ischemia or blood products consistent with CAA used in the etiologic diagnosis?) = 0 (No), then Q5a4. IMGRSSPSID (Imaging result - Superficial siderosis) must be blank",If INFORISCH= 0 and IMGRSSPSID is not blank,,"INFORISCH, IMGRSSPSID",,,
d1c-ivp-c-142,142,Error,d1c,I,IMGRSSPSID,Conformity,IMGRSSPSID conforms,IMGRSSPSID must be blank or 1,Q5a4. IMGRSSPSID (Imaging result - Superficial siderosis) must be blank or 1,IF IMGRSSPSID is not blank or IMGRSSPSID ne 1,,,,,
d1c-ivp-m-143,143,Error,d1c,I,INFORISCH,Missingness,At least one imaging result must be checked,"If INFORISCH=1, then at least one of the following variables must be equal to 1: IMGRSINF, IMGRSMICR, IMGRSWMH, IMGRSSPSID","If Q5. INFORISCH (Was infarction on MRI or WMH consistent with ischemia or blood products consistent with CAA used in the etiologic diagnosis?)=1 (Yes), then at least one of the following variables must be equal to 1: Q5a1. IMGRSINF, Q5a2. IMGRSMICR, Q5a3. IMGRSWMH, Q5a4. IMGRSSPSID",IF INFORISCH=1 and IMGRSINF is blank and IMGRSMICR is blank and IMGRSWMH is blank and IMGRSSPSID is blank,,"INFORISCH, IMGRSINF, IMGRSMICR, IMGRSWMH, IMGRSSPSID",,,
d1c-ivp-m-144,144,Error,d1c,I,IMGRSINT,Missingness,IMGRSINT conditionally present,"If INFORISCH =1, then IMGRSINT cannot be blank","If Q5. INFORISCH (Was infarction on MRI or WMH consistent with ischemia or blood products consistent with CAA used in the etiologic diagnosis?) =1 (Yes), then Q5b. IMGRSINT (Imaging scan within +/- 12 months of the current UDS visit?) cannot be blank",If INFORISCH =1 and IMGRSINT=blank,,"INFORISCH, IMGRSINT",,,
d1c-ivp-m-145,145,Error,d1c,I,IMGRSINT,Missingness,IMGRSINT conditionally missing,"If INFORISCH ne 1, then IMGRSINT must be blank","If Q5. INFORISCH (Was infarction on MRI or WMH consistent with ischemia or blood products consistent with CAA used in the etiologic diagnosis?) ne 1 (Yes), then Q5b. IMGRSINT (Imaging scan within +/- 12 months of the current UDS visit?) must be blank",If INFORISCH ne 1 and IMGRSINT is not blank,,"INFORISCH, IMGRSINT",,,
d1c-ivp-c-146,146,Error,d1c,I,IMGRSINT,Conformity,IMGRSINT conforms,IMGRSINT must be an integer between 0-1,Q5b. IMGRSINT (Imaging scan within +/- 12 months of the current UDS visit?) must be an integer between 0 and 1,IF IMGRSINT < 0 or IMGRSINT > 1,,,,,
d1c-ivp-m-147,147,Error,d1c,I,DXASYN,Missingness,DXASYN must be present,DXASYN cannot be blank,Q6. DXASYN (Was αSyn-SAA used in the etiologic diagnosis?) cannot be blank,If DXASYN = blank,,,,,
d1c-ivp-c-148,148,Error,d1c,I,DXASYN,Conformity,DXASYN conforms,DXASYN must be an integer between 0-1,Q6. DXASYN (Was αSyn-SAA used in the etiologic diagnosis?) must be an integer between 0 and 1,IF DXASYN < 0 or DXASYN > 1,,,,,
d1c-ivp-m-149,149,Error,d1c,I,ASYNRS,Missingness,ASYNRS conditionally present,"If DXASYN =1, then ASYNRS cannot be blank","If Q6. DXASYN (Was αSyn-SAA used in the etiologic diagnosis?) =1 (Yes), then Q6a. ASYNRS (αSyn-SAA result) cannot be blank",If DXASYN =1 and ASYNRS=blank,,"DXASYN, ASYNRS",,,
d1c-ivp-m-150,150,Error,d1c,I,ASYNRS,Missingness,ASYNRS conditionally missing,"If DXASYN ne 1, then ASYNRS must be blank","If Q6. DXASYN (Was αSyn-SAA used in the etiologic diagnosis?) ne 1 (Yes), then Q6a. ASYNRS (αSyn-SAA result) must be blank",If DXASYN ne 1 and ASYNRS is not blank,,"DXASYN, ASYNRS",,,
d1c-ivp-c-151,151,Error,d1c,I,ASYNRS,Conformity,ASYNRS conforms,ASYNRS must be an integer between 0-1,Q6a. ASYNRS (αSyn-SAA result) must be an integer between 0 and 1,IF ASYNRS < 0 or ASYNRS > 1,,,,,
d1c-ivp-m-152,152,Error,d1c,I,ASYNASSAY,Missingness,ASYNASSAY conditionally present,"If ASYNRS =1, then ASYNASSAY cannot be blank","If Q6. DXASYN (Was αSyn-SAA used in the etiologic diagnosis?) =1 (Yes), then Q6b. ASYNASSAY (αSyn-SAA assay) cannot be blank",If DXASYN =1 and ASYNASSAY=blank,,"DXASYN, ASYNASSAY",,,
